sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
1018,8.782226,7.256,4.508,1.768,0.709,0.271
1019,8.790405,7.777,4.532,1.848,1.115,0.282
1020,8.798977,7.508,4.516,1.857,0.889,0.246
1021,8.807312,7.576,4.568,1.81,1.022,0.176
1022,8.815279,8.235,4.556,2.468,0.969,0.242
1023,8.823829,8.021,4.531,1.971,1.287,0.232
1024,8.834087,7.574,4.593,1.858,0.915,0.208
1025,8.842574,7.393,4.539,1.744,0.928,0.182
1026,8.850552,7.767,4.519,1.736,1.325,0.187
1027,8.859128,7.876,4.642,1.757,1.171,0.306
1028,8.86769,7.845,4.634,1.798,1.174,0.239
1029,8.875742,8.08,4.677,1.771,1.439,0.193
1030,8.885949,7.727,4.589,1.682,1.284,0.172
1031,8.894912,7.835,4.628,1.776,1.239,0.192
1032,8.902791,8.265,4.658,1.709,1.736,0.162
1033,8.911274,8.139,4.652,1.658,1.643,0.186
1034,8.920602,8.681,4.595,1.696,1.218,1.172
1035,8.928149,8.63,4.703,1.663,1.921,0.343
1036,8.936944,8.667,4.613,1.071,2.143,0.84
1037,8.947131,7.932,4.558,1.689,1.238,0.447
1038,8.955333,8.343,4.645,1.637,1.425,0.636
1039,8.963894,8.225,4.59,1.714,1.296,0.625
1040,8.972035,8.626,4.572,1.685,1.54,0.829
1041,8.980081,8.399,4.574,1.674,1.831,0.32
1042,8.988816,8.065,4.581,1.079,2.021,0.384
1043,8.99674,8.39,4.597,1.695,1.794,0.304
1044,9.00777,7.941,4.648,1.694,0.969,0.63
1045,9.015648,8.51,4.513,2.354,0.966,0.677
1046,9.024622,8.776,4.534,2.276,1.052,0.914
1047,9.032383,9.186,4.553,2.058,1.823,0.752
1048,9.040699,8.905,4.513,2.256,1.682,0.454
1049,9.049186,9.116,4.472,1.483,2.368,0.793
1050,9.057059,9.208,4.497,2.117,2.133,0.461
1051,9.066054,8.849,4.509,2.221,1.367,0.752
1052,9.074605,8.71,4.48,2.193,1.217,0.82
1053,9.084339,8.303,4.687,2.237,0.934,0.445
1054,9.09269,8.405,4.579,2.308,1.026,0.492
1055,9.103151,8.697,4.623,2.306,1.035,0.733
1056,9.111461,8.64,4.505,1.562,1.914,0.659
1057,9.119568,8.897,4.564,2.274,1.597,0.462
1058,9.128138,8.993,4.464,1.53,2.229,0.77
1059,9.136183,8.89,4.463,1.618,2.426,0.383
1060,9.144744,8.633,4.523,2.221,1.513,0.376
1061,9.153461,8.867,4.534,2.219,1.353,0.761
1062,9.161417,9.232,4.566,1.456,2.472,0.738
1063,9.169731,8.918,4.595,2.191,1.707,0.425
1064,9.17866,8.776,4.595,2.228,1.127,0.826
1065,9.186801,8.933,4.637,2.163,1.352,0.781
1066,9.195156,8.874,4.583,1.528,2.032,0.731
1067,9.204799,8.316,4.582,2.128,1.229,0.377
1068,9.213821,8.969,4.641,2.165,1.353,0.81
1069,9.222217,8.883,4.589,2.13,1.421,0.743
1070,9.230098,9.099,4.57,2.273,1.743,0.513
1071,9.238799,8.738,4.621,2.132,1.459,0.526
1072,9.247124,8.972,4.636,1.391,2.232,0.713
1073,9.255155,8.838,4.573,1.662,2.323,0.28
1074,9.265601,8.311,4.639,1.683,1.265,0.724
1075,9.273968,8.001,4.587,1.702,1.27,0.442
1076,9.28276,7.793,4.657,1.09,1.356,0.69
1077,9.290936,8.43,4.613,1.769,1.303,0.745
1078,9.298919,8.543,4.596,1.794,1.649,0.504
1079,9.307082,8.423,4.71,1.734,1.76,0.219
1080,9.315228,8.606,4.672,1.725,2.002,0.207
1081,9.325642,8.927,4.695,2.462,1.496,0.274
1082,9.334687,8.783,4.639,1.926,1.945,0.273
1083,9.342286,9.476,4.808,1.717,2.726,0.225
1084,9.350835,9.278,4.655,1.741,2.63,0.252
1085,9.358958,9.449,4.619,1.754,2.872,0.204
1086,9.367739,8.994,4.672,1.792,2.333,0.197
1087,9.375711,9.334,4.587,1.812,2.758,0.177
1088,9.384301,9.1,4.666,1.705,2.536,0.193
1089,9.394051,7.775,4.659,1.697,1.214,0.205
1090,9.402854,7.779,4.613,1.711,1.264,0.191
1091,9.411327,7.612,4.585,1.632,1.239,0.156
1092,9.419591,7.837,4.639,1.671,1.299,0.228
1093,9.428411,7.868,4.627,1.754,1.314,0.173
1094,9.436173,8.477,4.633,1.699,1.939,0.206
1095,9.444754,8.218,4.691,1.782,1.546,0.199
1096,9.454815,7.575,4.612,1.837,0.922,0.204
1097,9.463351,7.362,4.546,1.697,0.926,0.193
1098,9.471363,7.665,4.567,1.735,1.184,0.179
1099,9.480177,7.343,4.531,1.703,0.901,0.208
1100,9.488344,7.491,4.551,1.739,1.008,0.193
1101,9.496819,7.416,4.53,1.772,0.902,0.212
1102,9.505244,7.315,4.549,1.711,0.846,0.209
1103,9.513377,7.509,4.548,1.762,0.996,0.203
1104,9.523975,7.273,4.593,1.695,0.778,0.207
1105,9.53388,6.853,4.579,1.284,0.782,0.208
1106,9.542309,7.495,4.558,1.746,0.995,0.196
1107,9.550936,7.442,4.505,1.807,0.907,0.223
1108,9.558967,7.717,4.501,1.78,1.244,0.192
1109,9.567759,7.405,4.525,1.781,0.938,0.161
1110,9.57565,7.892,4.494,1.223,1.953,0.222
1111,9.583898,7.943,4.531,1.744,1.494,0.174
1112,9.592588,7.6,4.535,1.657,1.226,0.182
1113,9.600603,7.901,4.543,1.677,1.521,0.16
1114,9.609424,7.731,4.598,1.629,1.307,0.197
1115,9.617474,8.009,4.625,1.69,1.509,0.185
1116,9.625976,7.848,4.604,1.673,1.375,0.196
1117,9.634335,7.812,4.663,1.686,1.274,0.189
1118,9.644412,7.696,4.627,1.619,1.254,0.196
1119,9.652893,7.705,4.586,1.669,1.219,0.231
1120,9.661095,7.879,4.573,1.64,1.393,0.273
1121,9.669749,8.038,4.685,1.856,1.266,0.231
1122,9.677836,8.27,4.621,1.811,1.631,0.207
1123,9.686199,9.076,4.676,2.436,1.727,0.237
1124,9.694566,9.111,4.819,1.859,2.174,0.259
1125,9.704818,7.84,4.593,1.769,1.302,0.176
1126,9.7132,7.926,4.629,1.727,1.262,0.308
1127,9.721596,7.907,4.638,1.735,1.326,0.208
1128,9.730084,7.765,4.587,1.588,1.352,0.238
1129,9.73858,7.979,4.631,1.862,1.283,0.203
1130,9.746685,8.201,4.602,1.781,1.623,0.195
1131,9.754951,8.293,4.577,2.123,1.316,0.277
1132,9.765357,7.928,4.661,1.788,1.257,0.222
1133,9.775591,7.738,4.654,1.796,1.025,0.263
1134,9.784316,7.526,4.536,1.72,1.052,0.218
1135,9.792287,7.883,4.533,1.729,1.411,0.21
1136,9.800663,7.88,4.529,1.666,1.442,0.243
1137,9.809162,7.624,4.496,1.735,1.238,0.155
1138,9.817281,7.867,4.541,1.748,1.394,0.184
1139,9.825607,7.853,4.562,1.879,1.239,0.173
1140,9.833954,7.869,4.52,1.759,1.4,0.19
1141,9.842448,7.71,4.545,1.746,1.227,0.192
1142,9.850985,7.555,4.516,1.679,1.122,0.238
1143,9.859041,7.914,4.505,1.768,1.32,0.321
1144,9.867135,8.024,4.509,1.789,1.536,0.19
1145,9.875847,7.628,4.524,1.274,1.638,0.192
1146,9.884388,7.569,4.566,1.724,1.086,0.193
1147,9.894439,7.356,4.6,1.72,0.813,0.223
1148,9.903049,7.522,4.521,1.682,1.135,0.184
1149,9.911143,7.768,4.676,1.656,1.259,0.177
1150,9.919602,7.712,4.624,1.638,1.274,0.176
1151,9.928084,7.825,4.64,1.652,1.348,0.185
1152,9.936106,8.139,4.636,1.73,1.584,0.189
1153,9.944702,7.88,4.61,1.706,1.369,0.195
1154,9.955473,7.455,4.63,1.632,1.038,0.155
1155,9.963061,8.227,4.643,1.613,1.795,0.176
1156,9.971999,7.613,4.609,1.639,1.198,0.167
1157,9.979748,8.191,4.621,1.733,1.669,0.168
1158,9.988076,8.227,4.618,1.768,1.637,0.204
1159,9.996723,7.926,4.626,1.772,1.322,0.206
1160,10.005045,7.936,4.617,1.701,1.408,0.21
1161,10.013464,7.842,4.651,1.715,1.279,0.197
1162,10.023734,7.22,4.654,1.077,1.278,0.211
1163,10.034013,7.805,4.607,1.714,1.288,0.196
1164,10.042327,7.832,4.634,1.666,1.327,0.205
1165,10.050598,7.852,4.634,1.657,1.402,0.159
1166,10.059011,7.864,4.659,1.685,1.343,0.177
1167,10.067358,8.349,4.621,1.657,1.883,0.188
1168,10.075582,8.466,4.629,1.675,1.968,0.194
1169,10.084087,8.276,4.619,1.733,1.746,0.178
1170,10.092587,8.122,4.651,1.66,1.622,0.189
1171,10.100652,8.349,4.727,1.733,1.744,0.145
1172,10.108929,8.437,4.595,1.692,1.975,0.175
1173,10.117555,8.147,4.635,1.654,1.678,0.18
1174,10.126211,7.805,4.647,1.732,1.265,0.161
1175,10.136305,7.688,4.61,1.609,1.236,0.233
1176,10.144438,7.849,4.606,1.671,1.38,0.192
1177,10.152598,8.003,4.6,1.615,1.616,0.172
1178,10.161011,7.932,4.612,1.637,1.504,0.179
1179,10.169743,8.009,4.701,2.021,1.088,0.199
1180,10.17794,8.223,4.599,1.764,1.598,0.262
1181,10.186228,8.204,4.622,1.691,1.7,0.191
1182,10.194554,8.224,4.635,1.705,1.683,0.201
1183,10.202933,8.137,4.526,1.829,1.619,0.163
1184,10.213015,7.467,4.585,1.738,0.971,0.173
1185,10.222542,8.626,4.485,1.652,1.321,1.168
1186,10.23155,8.55,4.549,1.719,1.426,0.856
1187,10.238651,9.694,4.552,1.704,2.666,0.772
1188,10.247185,9.532,4.494,1.65,2.581,0.807
1189,10.255364,9.408,4.547,1.662,2.67,0.529
1190,10.264131,9.309,4.489,1.111,2.877,0.832
1191,10.273578,7.943,4.522,1.69,1.275,0.456
1192,10.28288,7.443,4.528,1.153,0.879,0.883
1193,10.290812,7.885,4.556,1.765,1.131,0.433
1194,10.299734,8.186,4.497,1.656,1.209,0.824
1195,10.30772,8.375,4.534,1.15,2.02,0.671
1196,10.315559,8.562,4.533,1.657,2.007,0.365
1197,10.324305,8.504,4.513,1.224,2.051,0.716
1198,10.334579,7.934,4.591,1.663,1.215,0.465
1199,10.342732,8.361,4.491,1.66,1.502,0.708
1200,10.351142,8.041,4.51,1.648,1.419,0.464
1201,10.359202,8.482,4.604,1.67,1.57,0.638
1202,10.367918,8.289,4.573,1.698,1.287,0.731
1203,10.3767,8.461,4.593,1.704,1.414,0.75
1204,10.386549,8.414,4.605,1.622,1.392,0.795
1205,10.395102,8.211,4.602,1.641,1.283,0.685
1206,10.403525,8.12,4.615,1.687,1.124,0.694
1207,10.411392,8.419,4.585,1.839,1.467,0.528
1208,10.420097,8.473,4.611,1.727,1.377,0.758
1209,10.428181,8.653,4.611,1.677,1.677,0.688
1210,10.436422,8.709,4.61,1.705,1.743,0.651
1211,10.444856,8.539,4.599,1.739,1.615,0.586
1212,10.456138,8.488,4.578,1.66,1.537,0.713
1213,10.465709,8.48,4.619,1.74,1.344,0.777
1214,10.473746,8.69,4.637,2.307,1.314,0.432
1215,10.482104,8.751,4.605,2.031,1.605,0.51
1216,10.490152,8.756,4.619,1.801,2.114,0.222
1217,10.498421,8.831,4.678,2.109,1.794,0.25
1218,10.506792,8.764,4.569,1.977,1.995,0.223
1219,10.51514,8.783,4.505,1.917,2.12,0.241
1220,10.523705,8.547,4.57,2.124,1.606,0.247
1221,10.532253,8.312,4.564,2.147,1.377,0.224
1222,10.540298,8.712,4.556,1.946,1.881,0.329
1223,10.549146,8.098,4.53,2.09,1.243,0.235
1224,10.556785,8.767,4.582,1.973,2.008,0.204
1225,10.565382,8.486,4.561,2.257,1.469,0.199
1226,10.573871,8.326,4.575,2.097,1.461,0.193
1227,10.583989,7.846,4.619,2.02,0.996,0.211
1228,10.59247,7.931,4.569,2.056,1.027,0.279
1229,10.600475,8.186,4.531,1.845,1.613,0.197
1230,10.608885,8.122,4.555,2.036,1.31,0.221
1231,10.617342,7.986,4.536,1.849,1.402,0.199
1232,10.626173,7.866,4.528,2.025,1.131,0.182
1233,10.634124,8.268,4.508,1.961,1.597,0.202
1234,10.644787,7.878,4.613,1.958,1.061,0.246
1235,10.652883,8.08,4.619,2.025,1.203,0.233
1236,10.661264,8.049,4.653,1.972,1.193,0.231
1237,10.669351,8.264,4.636,1.819,1.618,0.191
1238,10.678065,7.922,4.619,1.975,1.086,0.242
1239,10.685912,8.404,4.606,1.942,1.623,0.233
1240,10.69458,8.056,4.614,1.996,1.23,0.216
1241,10.70523,8.068,4.64,1.848,1.382,0.198
1242,10.713216,8.421,4.65,2.062,1.514,0.195
1243,10.723567,8.281,4.631,1.971,1.454,0.225
1244,10.731818,8.32,4.623,1.973,1.513,0.211
1245,10.740129,8.358,4.644,1.881,1.628,0.205
1246,10.748551,8.293,4.665,1.957,1.453,0.218
1247,10.756991,8.202,4.63,1.88,1.455,0.237
1248,10.765144,8.351,4.642,1.889,1.593,0.227
1249,10.773785,8.074,4.639,2.06,1.146,0.229
1250,10.781799,8.395,4.548,1.254,2.366,0.227
1251,10.790593,8.421,4.696,1.933,1.32,0.472
1252,10.799486,7.91,4.511,1.638,1.254,0.507
1253,10.807535,8.409,4.549,1.74,1.398,0.722
1254,10.816023,8.726,4.513,2.338,1.092,0.783
1255,10.825596,7.256,4.578,1.295,0.933,0.45
1256,10.834277,8.101,4.579,1.852,1.177,0.493
1257,10.842946,8.204,4.508,1.882,1.034,0.78
1258,10.850723,8.384,4.513,1.864,1.602,0.405
1259,10.859083,8.33,4.496,1.704,1.755,0.375
1260,10.867731,8.118,4.526,1.792,1.325,0.475
1261,10.876015,8.123,4.492,1.742,1.459,0.43
1262,10.884481,7.997,4.53,1.813,1.209,0.445
1263,10.894485,7.915,4.589,1.823,1.07,0.433
1264,10.903142,7.595,4.53,1.224,1.398,0.443
1265,10.911786,7.192,4.546,1.38,0.921,0.345
1266,10.919381,7.968,4.476,1.252,1.86,0.38
1267,10.928039,8.755,4.609,2.487,1.294,0.365
1268,10.936469,8.844,4.519,1.271,2.553,0.501
1269,10.94627,7.368,4.631,1.177,1.3,0.26
1270,10.955321,7.433,4.619,1.242,1.26,0.312
1271,10.963093,7.992,4.568,1.208,1.911,0.305
1272,10.971898,7.504,4.682,1.384,1.131,0.307
1273,10.980199,7.757,4.588,1.527,1.152,0.49
1274,10.988583,7.695,4.583,1.446,1.173,0.493
1275,10.996735,7.911,4.564,1.343,1.489,0.515
1276,11.005225,7.706,4.581,1.394,1.251,0.48
1277,11.01571,7.793,4.609,1.402,1.313,0.469
1278,11.024023,7.982,4.592,1.265,1.493,0.632
1279,11.032407,7.854,4.565,1.154,1.586,0.549
1280,11.040849,7.636,4.555,1.104,1.527,0.45
1281,11.049066,7.744,4.55,1.205,1.541,0.448
1282,11.057106,8.123,4.583,1.214,1.8,0.526
1283,11.065894,7.629,4.551,1.241,1.355,0.482
1284,11.075813,8.113,4.597,1.711,1.393,0.412
1285,11.084461,8.088,4.623,1.732,1.217,0.516
1286,11.093017,8.235,4.607,1.666,1.297,0.665
1287,11.10106,8.479,4.499,1.721,1.64,0.619
1288,11.109229,8.398,4.548,1.693,1.776,0.381
1289,11.11767,8.587,4.552,1.665,1.703,0.667
1290,11.126178,8.39,4.488,1.707,1.528,0.667
1291,11.134787,8.176,4.52,1.757,1.19,0.709
1292,11.144589,7.78,4.604,1.648,1.185,0.343
1293,11.15526,8.159,4.628,1.655,1.029,0.847
1294,11.163697,7.943,4.513,1.659,1.035,0.736
1295,11.1718,8.208,4.494,1.763,1.184,0.767
1296,11.180293,8.055,4.54,1.694,1.043,0.778
1297,11.188546,7.985,4.531,1.866,0.968,0.62
1298,11.196609,8.021,4.536,1.705,1.396,0.384
1299,11.205555,8.367,4.515,1.665,1.461,0.726
1300,11.213851,8.47,4.552,1.525,1.58,0.813
1301,11.221844,8.392,4.556,1.787,1.665,0.384
1302,11.229806,8.716,4.55,1.778,2.056,0.332
1303,11.238586,9.079,4.528,2.382,1.435,0.734
1304,11.247078,9.063,4.475,1.509,2.238,0.841
1305,11.255257,8.818,4.68,2.277,1.393,0.468
1306,11.26564,9.003,4.627,2.22,1.662,0.494
1307,11.274336,9.071,4.576,1.347,2.262,0.886
1308,11.282666,8.97,4.635,1.739,1.812,0.784
1309,11.290517,9.292,4.591,1.126,2.961,0.614
1310,11.29925,8.675,4.659,1.637,1.981,0.398
1311,11.307675,8.933,4.633,1.7,1.855,0.745
1312,11.315719,8.847,4.529,1.7,2.244,0.374
1313,11.32411,8.885,4.643,1.691,2.079,0.472
1314,11.334364,8.503,4.628,1.659,1.482,0.734
1315,11.342722,8.562,4.671,1.767,1.479,0.645
1316,11.351194,8.284,4.617,1.531,1.636,0.5
1317,11.358975,8.799,4.574,1.28,2.485,0.46
1318,11.367526,8.457,4.605,1.673,1.847,0.332
1319,11.376526,8.477,4.638,1.705,1.319,0.815
1320,11.386273,8.503,4.635,1.711,1.587,0.57
1321,11.393265,9.943,4.696,1.648,2.938,0.661
1322,11.403257,8.401,4.535,1.7,1.386,0.78
1323,11.411777,8.237,4.613,1.742,1.085,0.797
1324,11.419823,8.188,4.513,1.235,1.976,0.464
1325,11.428096,8.219,4.5,1.711,1.574,0.434
1326,11.43667,8.247,4.539,1.731,1.274,0.703
1327,11.444661,8.284,4.543,1.675,1.67,0.396
1328,11.455943,8.26,4.577,1.701,1.244,0.738
1329,11.463737,8.565,4.497,1.289,2.273,0.506
1330,11.471679,8.946,4.548,1.674,2.225,0.499
1331,11.48036,8.597,4.527,1.676,1.894,0.5
1332,11.488292,8.762,4.557,1.853,2.078,0.274
1333,11.496241,9.111,4.534,1.743,2.602,0.232
1334,11.505149,8.507,4.53,1.648,2.123,0.206
1335,11.513352,8.656,4.569,1.902,1.953,0.232
1336,11.52392,7.959,4.643,1.806,1.237,0.273
1337,11.531853,8.268,4.552,1.726,1.804,0.186
1338,11.540412,8.082,4.55,1.77,1.539,0.223
1339,11.549423,7.686,4.549,1.748,1.192,0.197
1340,11.556821,8.627,4.628,1.749,2.044,0.206
1341,11.56516,8.596,4.538,1.724,2.158,0.176
1342,11.575575,7.773,4.658,1.677,1.194,0.244
1343,11.584073,7.912,4.657,1.75,1.318,0.187
1344,11.592579,7.861,4.611,1.699,1.304,0.247
1345,11.600569,8.133,4.632,1.667,1.667,0.167
1346,11.608782,8.26,4.646,1.064,2.376,0.174
1347,11.617316,8.05,4.807,1.672,1.406,0.165
1348,11.626405,7.759,4.618,1.686,1.263,0.192
1349,11.634048,8.437,4.59,1.677,1.992,0.178
1350,11.644578,7.71,4.639,1.667,1.163,0.241
1351,11.652644,8.064,4.678,1.726,1.379,0.281
1352,11.660958,7.997,4.625,1.677,1.499,0.196
1353,11.669494,7.828,4.644,1.696,1.272,0.216
1354,11.677696,7.964,4.674,1.814,1.277,0.199
1355,11.685972,8.029,4.625,1.695,1.505,0.204
1356,11.694638,7.892,4.623,1.779,1.223,0.267
1357,11.705551,7.483,4.515,1.686,1.076,0.206
1358,11.713202,8.187,4.542,1.683,1.73,0.232
1359,11.72167,8.02,4.544,1.648,1.631,0.197
1360,11.729644,8.347,4.556,1.78,1.845,0.166
1361,11.738134,8.185,4.534,1.76,1.723,0.168
1362,11.746932,7.764,4.507,1.769,1.284,0.204
1363,11.754907,8.097,4.519,1.726,1.673,0.179
1364,11.763298,8.034,4.538,1.663,1.656,0.177
1365,11.77357,7.201,4.648,1.646,0.723,0.184
1366,11.784038,7.608,4.655,1.632,1.131,0.19
1367,11.792225,7.75,4.523,1.7,1.341,0.186
1368,11.800585,7.759,4.571,1.683,1.287,0.218
1369,11.808885,7.747,4.531,1.743,1.297,0.176
1370,11.817327,7.785,4.539,1.683,1.242,0.321
1371,11.825438,7.974,4.56,1.704,1.421,0.289
1372,11.834245,7.431,4.532,1.666,1.018,0.215
1373,11.842929,8.27,4.495,1.773,1.046,0.956
1374,11.851097,7.965,4.493,1.645,1.342,0.485
1375,11.859563,8.386,4.63,1.73,1.206,0.82
1376,11.867706,8.205,4.628,1.63,1.494,0.453
1377,11.876422,8.234,4.613,1.672,1.513,0.436
1378,11.887024,8.476,4.58,1.65,1.478,0.768
1379,11.895228,8.557,4.595,1.64,1.597,0.725
1380,11.90323,8.88,4.621,1.391,2.152,0.716
1381,11.911379,8.606,4.652,1.759,1.927,0.268
1382,11.919238,9.061,4.642,1.713,2.459,0.247
1383,11.927948,8.636,4.506,1.676,2.259,0.195
1384,11.93577,9.127,4.601,1.719,2.633,0.174
1385,11.944719,8.544,4.638,1.702,1.994,0.21
1386,11.953494,8.228,4.658,1.801,1.432,0.337
1387,11.96326,7.761,4.604,1.668,1.285,0.204
1388,11.971292,8.051,4.644,1.662,1.557,0.188
1389,11.979924,7.774,4.593,1.637,1.338,0.206
1390,11.988055,7.956,4.632,1.685,1.45,0.189
1391,11.996437,7.947,4.651,1.669,1.398,0.229
1392,12.004806,7.879,4.555,1.756,1.373,0.195
1393,12.013278,7.737,4.551,1.682,1.308,0.196
1394,12.02411,7.424,4.612,1.71,0.774,0.328
1395,12.034025,7.76,4.661,1.761,0.999,0.339
1396,12.042324,7.816,4.522,1.695,1.242,0.357
1397,12.050628,7.773,4.546,1.772,1.161,0.294
1398,12.058793,7.826,4.539,1.742,1.368,0.177
1399,12.067253,7.692,4.547,1.652,1.331,0.162
1400,12.075397,7.921,4.569,1.696,1.449,0.207
1401,12.083814,7.813,4.549,1.931,1.147,0.186
1402,12.09261,8.442,4.593,2.397,1.207,0.245
1403,12.101375,8.794,4.529,1.221,2.073,0.971
1404,12.109802,8.158,4.559,1.758,1.409,0.432
1405,12.117975,8.766,4.498,1.401,1.989,0.878
1406,12.126136,8.581,4.538,2.406,1.162,0.475
1407,12.136139,8.738,4.59,2.328,1.277,0.543
1408,12.144671,8.51,4.473,1.702,1.838,0.497
1409,12.153225,8.326,4.536,1.734,1.544,0.512
1410,12.161588,8.507,4.653,1.747,1.387,0.72
1411,12.16956,8.448,4.657,1.78,1.705,0.306
1412,12.177666,8.563,4.589,1.208,2.573,0.193
1413,12.186206,8.372,4.619,1.705,1.84,0.208
1414,12.194664,8.223,4.646,1.749,1.644,0.184
1415,12.204549,7.098,4.593,1.106,1.215,0.184
1416,12.213118,7.917,4.653,1.786,1.301,0.177
1417,12.221527,7.886,4.638,1.815,1.224,0.209
1418,12.22999,7.807,4.601,1.655,1.341,0.21
1419,12.238245,7.986,4.666,1.713,1.292,0.315
1420,12.246551,8.036,4.639,1.682,1.382,0.333
1421,12.255101,7.978,4.617,1.739,1.377,0.245
1422,12.265692,7.942,4.653,1.714,1.282,0.293
1423,12.275389,7.796,4.646,1.683,1.273,0.194
1424,12.283918,7.751,4.613,1.643,1.316,0.179
1425,12.292553,7.933,4.655,1.717,1.214,0.347
1426,12.300521,8.166,4.61,1.798,1.546,0.212
1427,12.308909,8.101,4.509,1.783,1.608,0.201
1428,12.3173,8.037,4.57,1.637,1.629,0.201
1429,12.325537,8.128,4.534,1.664,1.741,0.189
1430,12.333892,8.092,4.515,1.672,1.73,0.175
1431,12.342647,7.687,4.564,1.783,1.145,0.195
1432,12.350901,7.728,4.529,1.21,1.831,0.158
1433,12.359381,7.591,4.536,1.653,1.234,0.168
1434,12.367561,7.758,4.55,1.676,1.357,0.175
1435,12.377515,8.616,4.667,2.551,1.146,0.252
1436,12.38424,10.324,4.71,2.102,3.167,0.345
1437,12.394569,8.205,4.61,2.134,1.244,0.217
1438,12.402508,8.605,4.558,2.115,1.715,0.217
1439,12.411126,8.317,4.523,1.981,1.594,0.219
1440,12.419159,8.667,4.534,1.996,1.86,0.277
1441,12.427767,8.411,4.56,2.055,1.486,0.31
1442,12.436207,8.277,4.555,1.996,1.453,0.273
1443,12.444651,8.159,4.551,1.989,1.374,0.245
1444,12.454794,7.877,4.61,1.792,1.256,0.219
1445,12.463259,7.866,4.636,1.779,1.229,0.222
1446,12.471282,8.187,4.667,1.675,1.622,0.223
1447,12.47979,8.214,4.644,2.23,1.071,0.269
1448,12.488307,8.038,4.633,2.091,1.053,0.261
1449,12.496257,8.407,4.647,1.95,1.577,0.233
1450,12.505192,8.415,4.692,2.067,1.357,0.299
1451,12.515607,8.014,4.611,1.899,1.28,0.224
1452,12.525517,8.372,4.637,2.028,1.495,0.212
1453,12.533814,8.382,4.679,2.049,1.453,0.201
1454,12.542359,8.41,4.66,2.151,1.371,0.228
1455,12.550622,8.469,4.602,1.973,1.689,0.205
1456,12.559162,8.713,4.612,2.26,1.254,0.587
1457,12.567618,8.731,4.575,1.919,1.547,0.69
1458,12.575692,8.7,4.661,2.173,1.448,0.418
1459,12.585137,9.163,4.629,2.162,1.585,0.787
1460,12.592848,9.816,4.744,1.508,2.76,0.804
1461,12.600998,9.639,4.605,1.958,2.622,0.454
1462,12.610229,9.175,4.516,1.109,2.697,0.853
1463,12.617654,9.59,4.55,1.777,2.893,0.37
1464,12.626092,9.56,4.489,1.952,2.669,0.45
1465,12.63646,8.421,4.645,1.711,1.303,0.762
1466,12.644963,8.464,4.52,1.828,1.359,0.757
1467,12.653118,8.57,4.534,2.398,1.121,0.517
1468,12.661167,8.768,4.485,1.428,2.453,0.402
1469,12.669567,8.687,4.512,2.199,1.552,0.424
1470,12.677872,8.813,4.552,2.166,1.585,0.51
1471,12.686992,8.394,4.462,1.591,1.495,0.846
1472,12.694866,8.423,4.545,2.302,1.116,0.46
1473,12.705387,8.661,4.584,2.229,0.914,0.934
1474,12.713581,8.422,4.466,1.993,1.411,0.552
1475,12.721523,8.756,4.515,2.03,1.699,0.512
1476,12.729944,8.561,4.515,1.989,1.697,0.36
1477,12.738564,8.732,4.522,1.834,1.568,0.808
1478,12.746742,8.601,4.566,1.644,1.814,0.577
1479,12.75497,8.402,4.515,1.953,1.686,0.248
1480,12.765544,8.502,4.656,2.065,1.549,0.232
1481,12.775345,7.869,4.718,1.949,1.03,0.172
1482,12.783862,7.719,4.589,1.707,1.236,0.187
1483,12.791982,7.922,4.576,1.725,1.449,0.172
1484,12.800743,8.318,4.673,2.226,1.114,0.305
1485,12.808848,8.507,4.616,1.899,1.745,0.247
1486,12.817131,8.537,4.656,1.981,1.675,0.225
1487,12.825644,8.376,4.664,1.922,1.545,0.245
1488,12.83408,8.272,4.674,1.844,1.536,0.218
1489,12.843011,8.687,4.634,2.166,1.644,0.243
1490,12.850517,9.538,4.828,2.177,2.254,0.279
1491,12.859099,9.249,4.65,2.064,2.312,0.223
1492,12.86722,9.451,4.671,2.164,2.4,0.216
1493,12.875623,9.511,4.623,2.078,2.473,0.337
1494,12.88406,9.29,4.665,2.126,2.27,0.229
1495,12.894587,8.505,4.626,2.106,1.527,0.246
1496,12.902652,8.712,4.743,1.957,1.836,0.176
1497,12.911235,8.51,4.556,1.948,1.785,0.221
1498,12.919385,8.713,4.553,1.975,1.946,0.239
1499,12.927911,8.498,4.516,1.99,1.77,0.222
1500,12.93672,8.02,4.523,1.978,1.301,0.218
1501,12.944426,8.663,4.522,1.837,2.08,0.224
1502,12.954735,7.87,4.635,2.068,0.952,0.215
1503,12.963216,7.712,4.53,1.937,1.041,0.204
1504,12.971277,7.995,4.56,1.979,1.244,0.212
1505,12.979745,7.847,4.55,1.544,1.553,0.2
1506,12.988234,7.845,4.538,2.079,1.003,0.225
1507,12.99623,8.226,4.579,2.227,1.149,0.271
1508,13.004946,7.767,4.529,2.101,0.934,0.203
1509,13.015066,7.744,4.625,1.923,0.973,0.223
1510,13.025418,7.949,4.634,2.024,1.056,0.235
1511,13.033785,7.899,4.573,1.981,1.131,0.214
1512,13.042172,7.852,4.539,1.771,1.313,0.229
1513,13.050494,7.919,4.543,1.965,1.223,0.188
1514,13.059031,7.878,4.628,1.972,1.042,0.236
1515,13.067045,8.191,4.63,1.986,1.36,0.215
