sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
4918,42.398277,6.04,4.656,0.046,1.003,0.335
4919,42.408386,5.645,4.599,0.078,0.729,0.239
4920,42.416938,5.775,4.459,0.09,0.865,0.361
4921,42.425118,6.269,4.512,0.221,1.267,0.269
4922,42.433447,6.315,4.497,0.224,1.277,0.317
4923,42.441795,6.268,4.52,0.142,1.334,0.272
4924,42.450188,6.43,4.563,0.314,1.195,0.358
4925,42.458461,8.057,4.56,0.232,0.812,2.453
4926,42.466813,8.082,4.549,0.137,0.833,2.563
4927,42.475605,7.76,4.518,0.084,0.849,2.309
4928,42.483847,7.687,4.556,0.138,0.881,2.112
4929,42.491904,7.999,4.599,0.081,0.895,2.424
4930,42.500537,7.667,4.578,0.108,0.901,2.08
4931,42.510968,7.336,4.545,0.095,0.64,2.056
4932,42.517911,8.778,4.624,0.144,2.744,1.266
4933,42.527288,7.965,4.561,0.155,0.885,2.364
4934,42.535996,7.621,4.528,0.125,0.905,2.063
4935,42.543787,8.079,4.541,0.172,0.918,2.448
4936,42.552299,7.931,4.569,0.126,0.947,2.289
4937,42.560719,7.724,4.498,0.188,0.966,2.072
4938,42.568921,7.863,4.496,0.14,0.984,2.243
4939,42.577441,7.714,4.578,0.157,0.998,1.981
4940,42.587982,7.413,4.567,0.248,0.76,1.838
4941,42.596059,7.638,4.502,0.123,0.803,2.21
4942,42.604479,7.56,4.477,0.083,0.824,2.176
4943,42.612951,7.352,4.461,0.084,0.844,1.963
4944,42.62076,7.851,4.452,0.056,0.864,2.479
4945,42.629422,7.535,4.524,0.104,0.877,2.03
4946,42.638057,7.27,4.487,0.066,0.907,1.81
4947,42.646363,7.271,4.522,0.063,0.926,1.76
4948,42.656441,7.241,4.635,0.078,0.604,1.924
4949,42.664846,7.21,4.453,0.059,0.618,2.08
4950,42.67374,6.606,4.452,0.047,0.642,1.465
4951,42.681489,7.342,4.485,0.089,0.661,2.107
4952,42.689849,7.241,4.463,0.052,0.681,2.045
4953,42.698501,6.845,4.497,0.074,0.701,1.573
4954,42.708718,5.627,4.566,0.088,0.726,0.247
4955,42.71709,5.581,4.49,0.089,0.765,0.237
4956,42.725204,7.187,4.501,0.089,0.695,1.902
4957,42.733606,7.079,4.488,0.098,0.72,1.773
4958,42.741769,7.255,4.555,0.078,0.74,1.882
4959,42.75056,6.772,4.606,0.067,0.762,1.337
4960,42.758407,7.289,4.611,0.054,0.779,1.845
4961,42.768745,5.666,4.554,0.051,0.791,0.27
4962,42.777255,5.676,4.611,0.076,0.764,0.225
4963,42.785789,5.524,4.536,0.05,0.683,0.255
4964,42.794005,7.073,4.613,0.066,0.849,1.545
4965,42.802285,7.119,4.607,0.074,0.871,1.567
4966,42.8106,7.147,4.573,0.06,0.891,1.623
4967,42.81914,6.966,4.595,0.073,0.909,1.389
4968,42.829719,5.476,4.551,0.049,0.599,0.277
4969,42.837633,5.887,4.57,0.062,0.984,0.271
4970,42.846048,6.0,4.602,0.075,1.072,0.251
4971,42.85461,5.753,4.56,0.05,0.876,0.267
4972,42.862733,6.827,4.55,0.057,0.665,1.555
4973,42.871149,6.761,4.543,0.077,0.784,1.357
4974,42.879734,6.522,4.549,0.075,0.806,1.092
4975,42.889398,5.751,4.623,0.084,0.852,0.192
4976,42.898191,5.755,4.614,0.107,0.791,0.243
4977,42.906559,5.795,4.609,0.104,0.869,0.213
4978,42.91453,6.216,4.603,0.069,1.266,0.278
4979,42.923605,5.676,4.565,0.066,0.799,0.246
4980,42.931275,6.365,4.59,0.081,1.446,0.248
4981,42.939891,6.042,4.615,0.066,1.14,0.221
4982,42.9482,6.11,4.63,0.078,1.146,0.256
4983,42.958712,6.598,4.562,0.087,0.885,1.064
4984,42.966766,6.941,4.564,0.065,0.907,1.405
4985,42.975395,6.619,4.599,0.084,0.926,1.01
4986,42.983798,6.534,4.579,0.074,0.949,0.932
4987,42.991743,6.933,4.615,0.134,0.98,1.204
4988,43.000978,6.175,4.572,0.112,1.006,0.485
4989,43.008605,6.802,4.584,0.074,1.033,1.111
4990,43.017174,6.631,4.547,0.102,1.052,0.93
4991,43.027569,6.16,4.596,0.081,0.682,0.801
4992,43.037682,5.469,4.578,0.066,0.596,0.229
4993,43.045748,5.729,4.459,0.067,0.962,0.241
4994,43.054427,5.496,4.495,0.072,0.686,0.243
4995,43.062968,5.464,4.464,0.071,0.691,0.238
4996,43.071015,5.733,4.5,0.083,0.94,0.21
4997,43.079358,6.19,4.499,0.077,0.555,1.059
4998,43.087941,5.963,4.47,0.067,0.642,0.784
4999,43.096315,5.947,4.498,0.076,0.657,0.716
5000,43.104606,5.973,4.497,0.069,0.682,0.725
5001,43.112638,6.307,4.499,0.076,0.698,1.034
5002,43.121139,6.101,4.521,0.074,0.719,0.787
5003,43.129751,5.821,4.466,0.054,0.742,0.559
5004,43.139724,5.523,4.555,0.065,0.618,0.285
5005,43.148024,5.512,4.502,0.071,0.704,0.235
5006,43.15877,5.948,4.544,0.089,0.69,0.625
5007,43.164729,8.295,4.489,0.084,2.782,0.94
5008,43.173247,8.109,4.515,0.078,2.8,0.716
5009,43.181697,7.953,4.495,0.065,2.819,0.574
5010,43.189863,8.116,4.553,0.079,2.842,0.642
5011,43.198396,7.929,4.585,0.07,2.862,0.412
5012,43.208673,5.994,4.561,0.075,0.802,0.556
5013,43.216532,6.48,4.59,0.088,0.829,0.973
5014,43.225326,6.018,4.61,0.095,0.848,0.465
5015,43.23411,5.736,4.581,0.102,0.817,0.236
5016,43.24183,6.381,4.554,0.11,1.089,0.628
5017,43.250682,5.854,4.551,0.116,0.941,0.246
5018,43.260473,5.652,4.598,0.136,0.642,0.276
5019,43.269007,5.732,4.583,0.097,0.803,0.249
5020,43.277012,6.222,4.589,0.082,0.8,0.751
5021,43.285774,5.789,4.561,0.067,0.816,0.345
5022,43.294025,5.864,4.631,0.101,0.832,0.3
5023,43.302149,6.125,4.609,0.088,0.863,0.565
5024,43.311103,5.861,4.579,0.096,0.912,0.274
5025,43.318894,6.343,4.612,0.096,1.251,0.384
5026,43.327498,6.112,4.597,0.09,1.17,0.255
5027,43.338126,5.575,4.607,0.081,0.642,0.245
5028,43.345911,6.112,4.478,0.074,1.315,0.245
5029,43.354482,5.854,4.508,0.144,0.994,0.208
5030,43.362609,6.087,4.505,0.093,1.257,0.232
5031,43.371092,5.928,4.51,0.077,1.104,0.237
5032,43.379748,5.607,4.463,0.069,0.827,0.248
5033,43.389736,5.65,4.556,0.065,0.712,0.317
5034,43.39637,7.376,4.469,0.093,2.55,0.264
5035,43.406319,5.733,4.621,0.093,0.753,0.266
5036,43.414987,5.454,4.481,0.072,0.672,0.229
5037,43.42301,5.78,4.509,0.082,0.874,0.315
5038,43.431475,5.627,4.463,0.064,0.869,0.231
5039,43.43982,5.624,4.456,0.069,0.861,0.238
5040,43.448006,5.789,4.473,0.094,0.932,0.29
5041,43.458843,5.605,4.586,0.126,0.666,0.227
5042,43.468805,5.621,4.547,0.085,0.708,0.281
5043,43.476963,5.741,4.602,0.094,0.819,0.226
5044,43.485575,5.699,4.573,0.076,0.822,0.228
5045,43.49397,5.798,4.614,0.079,0.851,0.254
5046,43.502137,5.937,4.582,0.1,1.032,0.223
5047,43.510048,6.4,4.596,0.098,1.444,0.262
5048,43.518846,5.923,4.614,0.097,0.963,0.249
5049,43.527812,5.738,4.562,0.077,0.855,0.244
5050,43.535881,5.993,4.611,0.076,1.079,0.227
5051,43.54434,5.864,4.612,0.101,0.943,0.208
5052,43.552475,6.05,4.621,0.104,1.132,0.193
5053,43.560644,6.268,4.568,0.075,1.361,0.264
5054,43.569537,5.673,4.584,0.065,0.765,0.259
5055,43.579325,5.607,4.634,0.076,0.684,0.213
5056,43.587611,5.685,4.585,0.067,0.785,0.248
5057,43.596236,5.604,4.6,0.069,0.701,0.234
5058,43.604239,5.949,4.598,0.074,1.037,0.24
5059,43.612824,5.772,4.652,0.095,0.828,0.197
5060,43.621673,5.489,4.561,0.071,0.589,0.268
5061,43.629429,6.033,4.62,0.103,1.09,0.22
5062,43.638417,5.505,4.497,0.079,0.692,0.237
5063,43.647868,5.437,4.474,0.066,0.633,0.264
5064,43.656449,5.509,4.498,0.101,0.702,0.208
5065,43.665033,5.648,4.608,0.084,0.702,0.254
5066,43.673059,5.928,4.495,0.072,1.1,0.261
5067,43.681074,6.23,4.512,0.081,1.42,0.217
5068,43.689921,5.736,4.469,0.065,0.954,0.248
5069,43.698419,5.636,4.509,0.114,0.729,0.284
5070,43.708849,5.576,4.573,0.08,0.642,0.281
5071,43.718764,5.558,4.573,0.068,0.666,0.251
5072,43.727255,5.523,4.499,0.096,0.697,0.231
5073,43.73543,5.669,4.504,0.083,0.854,0.228
5074,43.743604,5.824,4.515,0.087,0.998,0.224
5075,43.752125,5.638,4.508,0.1,0.808,0.222
5076,43.76021,5.862,4.509,0.095,1.079,0.179
5077,43.768879,5.57,4.474,0.069,0.766,0.261
5078,43.777672,5.637,4.482,0.094,0.831,0.23
5079,43.785936,5.718,4.606,0.059,0.778,0.275
5080,43.794283,5.743,4.604,0.053,0.787,0.299
5081,43.802349,6.18,4.564,0.072,1.274,0.27
5082,43.810811,6.02,4.576,0.067,1.117,0.26
5083,43.818983,6.51,4.623,0.083,1.542,0.262
5084,43.827369,6.448,4.604,0.058,1.51,0.276
5085,43.837916,5.676,4.599,0.056,0.758,0.263
5086,43.845994,5.953,4.636,0.085,0.968,0.264
5087,43.854297,6.06,4.554,0.076,1.05,0.38
5088,43.862609,6.08,4.548,0.091,1.11,0.331
5089,43.870831,6.15,4.533,0.098,1.221,0.298
5090,43.879652,5.646,4.536,0.073,0.743,0.294
5091,43.890176,5.707,4.587,0.064,0.791,0.265
5092,43.898126,6.046,4.597,0.109,1.124,0.216
5093,43.906675,5.855,4.505,0.082,1.005,0.263
5094,43.914741,6.164,4.535,0.081,1.248,0.3
5095,43.923316,5.943,4.573,0.094,0.963,0.313
5096,43.931119,6.406,4.611,0.081,1.469,0.245
5097,43.939824,6.037,4.462,0.065,1.24,0.27
5098,43.948038,6.171,4.512,0.087,1.331,0.241
5099,43.95881,5.616,4.565,0.063,0.741,0.247
5100,43.968843,5.61,4.594,0.095,0.674,0.247
5101,43.977279,5.516,4.506,0.081,0.681,0.248
5102,43.985386,5.715,4.469,0.053,0.948,0.245
5103,43.99363,5.823,4.495,0.069,1.0,0.259
5104,44.00213,5.69,4.516,0.095,0.819,0.26
5105,44.010303,5.852,4.492,0.059,0.987,0.314
5106,44.019066,5.544,4.493,0.068,0.71,0.273
5107,44.027156,5.785,4.487,0.07,0.956,0.272
5108,44.035748,5.52,4.488,0.079,0.717,0.236
5109,44.044554,5.431,4.49,0.091,0.625,0.225
5110,44.052113,6.227,4.506,0.096,1.396,0.229
5111,44.060746,5.98,4.458,0.088,1.134,0.3
5112,44.069301,5.735,4.501,0.087,0.876,0.271
5113,44.079442,5.555,4.601,0.067,0.651,0.236
5114,44.087479,5.828,4.603,0.089,0.946,0.19
5115,44.096272,5.73,4.598,0.084,0.799,0.249
5116,44.104467,5.856,4.588,0.105,0.905,0.258
5117,44.112643,6.012,4.548,0.085,1.126,0.253
5118,44.121117,5.884,4.591,0.084,0.923,0.286
5119,44.129767,5.585,4.538,0.065,0.7,0.282
5120,44.138089,5.566,4.578,0.089,0.677,0.222
5121,44.147888,5.747,4.63,0.1,0.796,0.221
5122,44.156479,5.764,4.555,0.093,0.884,0.232
5123,44.164702,5.901,4.544,0.063,1.006,0.288
5124,44.173346,5.631,4.585,0.104,0.7,0.242
5125,44.181309,6.02,4.599,0.08,1.101,0.24
5126,44.190099,5.707,4.577,0.084,0.794,0.252
5127,44.200462,5.783,4.638,0.068,0.803,0.274
5128,44.210533,5.822,4.586,0.091,0.818,0.327
5129,44.218902,5.743,4.577,0.094,0.775,0.297
5130,44.226913,6.019,4.562,0.082,1.113,0.262
5131,44.235426,5.839,4.565,0.129,0.889,0.256
5132,44.243662,5.964,4.561,0.072,1.037,0.294
5133,44.252135,5.855,4.61,0.126,0.834,0.285
5134,44.26099,5.627,4.626,0.094,0.626,0.281
5135,44.268924,5.985,4.621,0.088,1.041,0.235
5136,44.277737,5.513,4.57,0.053,0.634,0.256
5137,44.285772,5.824,4.593,0.062,0.908,0.261
5138,44.293833,6.102,4.597,0.121,1.132,0.252
5139,44.302444,5.829,4.603,0.102,0.869,0.255
5140,44.31053,6.065,4.591,0.077,1.15,0.247
5141,44.318875,6.05,4.615,0.088,1.117,0.23
5142,44.327388,5.877,4.623,0.057,0.948,0.249
5143,44.337955,5.717,4.678,0.139,0.621,0.279
5144,44.34584,6.158,4.605,0.099,1.227,0.227
5145,44.354902,5.679,4.629,0.106,0.675,0.269
5146,44.362919,5.977,4.617,0.103,1.004,0.253
5147,44.370915,6.29,4.601,0.085,1.372,0.232
5148,44.37937,6.168,4.597,0.08,1.251,0.24
5149,44.389528,5.584,4.644,0.081,0.62,0.239
5150,44.3982,5.501,4.498,0.096,0.655,0.252
5151,44.406576,5.516,4.476,0.094,0.64,0.306
5152,44.414695,5.696,4.476,0.064,0.889,0.267
5153,44.423338,5.453,4.508,0.119,0.587,0.239
5154,44.431383,5.701,4.533,0.069,0.873,0.226
5155,44.439985,5.456,4.494,0.083,0.631,0.248
5156,44.448426,5.475,4.514,0.091,0.663,0.207
5157,44.458797,5.531,4.545,0.066,0.636,0.284
5158,44.468741,5.558,4.592,0.063,0.623,0.28
5159,44.476973,5.644,4.497,0.081,0.818,0.248
5160,44.485372,5.564,4.499,0.056,0.756,0.253
5161,44.494069,5.568,4.497,0.098,0.754,0.219
5162,44.502051,5.903,4.502,0.097,1.052,0.252
5163,44.510929,5.59,4.509,0.095,0.705,0.281
5164,44.519381,5.456,4.49,0.063,0.639,0.264
5165,44.527243,5.954,4.486,0.08,1.135,0.253
5166,44.535772,5.741,4.548,0.052,0.86,0.281
5167,44.544109,5.743,4.561,0.098,0.82,0.264
5168,44.552068,6.129,4.614,0.089,1.185,0.241
5169,44.560449,6.041,4.603,0.09,1.142,0.206
5170,44.569202,5.779,4.584,0.089,0.856,0.25
5171,44.579211,5.673,4.61,0.088,0.701,0.274
5172,44.58804,5.623,4.609,0.114,0.635,0.265
5173,44.596254,5.729,4.582,0.078,0.808,0.261
5174,44.605131,6.07,4.607,0.1,1.061,0.302
5175,44.612821,6.717,4.589,0.145,1.726,0.257
5176,44.621362,6.472,4.629,0.078,1.539,0.226
5177,44.62951,6.626,4.598,0.075,1.724,0.229
5178,44.637801,6.681,4.573,0.075,1.814,0.219
5179,44.646495,6.318,4.603,0.056,1.408,0.251
5180,44.656228,5.63,4.588,0.078,0.712,0.252
5181,44.664654,5.544,4.571,0.078,0.661,0.234
5182,44.673324,5.868,4.6,0.074,0.905,0.289
5183,44.681149,6.318,4.577,0.101,1.369,0.271
5184,44.689996,5.826,4.626,0.069,0.888,0.243
5185,44.698331,5.829,4.603,0.081,0.913,0.232
5186,44.708376,5.706,4.63,0.069,0.782,0.225
5187,44.718814,5.711,4.595,0.069,0.822,0.225
5188,44.726891,5.954,4.603,0.064,1.077,0.21
5189,44.735256,5.921,4.618,0.058,1.029,0.216
5190,44.743861,5.735,4.612,0.072,0.847,0.204
5191,44.752066,5.893,4.6,0.076,0.978,0.239
5192,44.760476,5.793,4.616,0.065,0.886,0.226
5193,44.768736,5.857,4.569,0.067,1.009,0.212
5194,44.777437,5.79,4.638,0.076,0.842,0.234
5195,44.785416,6.106,4.607,0.086,1.219,0.194
5196,44.793931,5.934,4.616,0.072,1.033,0.213
5197,44.802452,5.766,4.613,0.088,0.847,0.218
5198,44.810349,6.187,4.593,0.115,1.271,0.208
5199,44.819434,5.783,4.607,0.083,0.885,0.208
5200,44.829535,5.68,4.606,0.071,0.763,0.24
5201,44.838018,5.513,4.522,0.063,0.695,0.233
5202,44.845799,6.074,4.488,0.081,1.29,0.215
5203,44.854801,5.482,4.467,0.075,0.735,0.205
5204,44.862999,5.631,4.515,0.069,0.824,0.223
5205,44.871006,5.954,4.516,0.067,1.155,0.216
5206,44.879641,5.659,4.511,0.064,0.857,0.227
5207,44.889612,5.586,4.569,0.068,0.726,0.223
5208,44.897988,5.541,4.526,0.072,0.729,0.214
5209,44.906528,5.51,4.519,0.09,0.705,0.196
5210,44.914969,5.549,4.536,0.096,0.73,0.187
5211,44.923299,5.551,4.489,0.069,0.777,0.216
5212,44.932112,5.782,4.499,0.063,0.994,0.226
5213,44.939826,6.416,4.474,0.138,1.582,0.222
5214,44.950563,6.009,4.587,0.18,0.806,0.436
5215,44.960121,5.617,4.512,0.09,0.752,0.263
5216,44.968852,5.726,4.478,0.077,0.908,0.263
5217,44.97728,5.729,4.49,0.106,0.879,0.254
5218,44.985379,5.955,4.577,0.088,1.052,0.238
5219,44.99374,5.904,4.57,0.095,1.018,0.221
5220,45.002027,5.964,4.599,0.102,1.035,0.228
5221,45.010221,6.128,4.588,0.074,1.204,0.262
5222,45.019296,5.976,4.596,0.117,1.018,0.245
5223,45.027082,6.487,4.622,0.095,1.553,0.217
5224,45.035812,6.106,4.569,0.097,1.213,0.227
5225,45.043813,6.431,4.604,0.125,1.484,0.218
5226,45.052295,6.335,4.623,0.124,1.313,0.275
5227,45.060357,6.621,4.622,0.081,1.565,0.353
5228,45.068581,6.659,4.591,0.092,1.546,0.43
5229,45.077558,6.006,4.603,0.071,1.12,0.212
5230,45.088217,5.531,4.589,0.072,0.633,0.237
5231,45.095843,6.22,4.582,0.062,1.233,0.343
5232,45.104389,6.042,4.587,0.079,1.129,0.247
5233,45.112928,5.858,4.613,0.081,0.894,0.27
5234,45.121225,5.886,4.603,0.078,0.936,0.269
5235,45.12963,5.766,4.565,0.069,0.904,0.228
5236,45.13979,5.61,4.56,0.067,0.746,0.237
5237,45.146267,7.484,4.476,0.075,2.693,0.24
5238,45.156433,5.755,4.604,0.097,0.758,0.296
5239,45.165118,5.501,4.532,0.067,0.691,0.211
5240,45.172905,6.064,4.481,0.088,0.863,0.632
5241,45.181956,5.421,4.506,0.068,0.64,0.207
5242,45.18993,5.793,4.518,0.07,0.906,0.299
5243,45.198313,5.725,4.515,0.069,0.888,0.253
5244,45.208788,5.733,4.562,0.118,0.76,0.293
5245,45.218748,5.602,4.546,0.086,0.738,0.232
5246,45.226977,5.689,4.516,0.071,0.874,0.228
5247,45.23557,5.424,4.473,0.084,0.664,0.203
5248,45.243929,5.523,4.428,0.042,0.656,0.397
5249,45.252114,5.56,4.507,0.072,0.746,0.235
5250,45.260283,5.8,4.556,0.172,0.809,0.263
5251,45.268861,5.643,4.455,0.109,0.723,0.356
5252,45.277425,5.96,4.527,0.098,1.085,0.25
5253,45.285473,6.37,4.585,0.094,1.297,0.394
5254,45.294276,5.948,4.573,0.102,0.863,0.41
5255,45.302121,6.267,4.613,0.081,1.331,0.242
5256,45.310675,6.055,4.589,0.092,1.141,0.233
5257,45.318849,6.2,4.557,0.083,1.333,0.227
5258,45.329227,6.304,4.619,0.078,0.781,0.826
5259,45.337895,5.948,4.59,0.085,0.765,0.508
5260,45.346162,6.107,4.573,0.096,0.786,0.652
5261,45.354549,6.088,4.563,0.086,0.858,0.581
5262,45.362599,6.403,4.578,0.121,0.834,0.87
5263,45.371193,6.13,4.64,0.146,0.821,0.523
5264,45.379693,5.978,4.559,0.082,0.806,0.531
5265,45.389597,6.494,4.561,0.198,0.765,0.97
5266,45.397974,6.468,4.61,0.079,0.779,1.0
5267,45.406355,6.425,4.606,0.126,0.786,0.907
5268,45.415106,6.113,4.583,0.082,0.796,0.652
5269,45.423029,6.462,4.6,0.086,0.774,1.002
5270,45.431925,6.024,4.609,0.066,0.758,0.591
5271,45.44002,6.185,4.46,0.122,0.736,0.867
5272,45.449901,6.627,4.592,0.118,0.653,1.264
5273,45.460394,5.623,4.636,0.088,0.675,0.224
5274,45.468753,5.621,4.453,0.077,0.828,0.263
5275,45.477012,5.649,4.498,0.079,0.838,0.234
5276,45.485464,5.552,4.468,0.131,0.706,0.247
5277,45.49417,5.632,4.502,0.094,0.655,0.381
5278,45.502084,5.911,4.521,0.078,1.056,0.256
5279,45.510807,5.508,4.466,0.089,0.747,0.206
5280,45.518838,5.909,4.457,0.103,1.081,0.268
5281,45.527271,5.894,4.48,0.113,0.977,0.324
5282,45.535719,5.675,4.451,0.095,0.877,0.252
5283,45.543979,5.737,4.5,0.095,0.879,0.263
5284,45.551954,6.084,4.494,0.098,1.257,0.235
5285,45.560436,5.907,4.505,0.102,1.105,0.195
5286,45.568643,6.049,4.51,0.115,1.219,0.205
5287,45.579176,6.799,4.718,0.126,0.648,1.307
5288,45.587872,6.599,4.586,0.145,0.789,1.079
5289,45.596181,7.003,4.579,0.144,1.112,1.168
5290,45.604576,6.951,4.575,0.087,1.098,1.191
5291,45.612593,7.243,4.617,0.123,1.077,1.426
5292,45.621091,7.083,4.61,0.144,1.056,1.273
5293,45.629642,6.832,4.572,0.139,1.041,1.08
5294,45.637719,7.108,4.609,0.156,1.013,1.33
5295,45.648071,6.959,4.617,0.143,0.782,1.417
5296,45.656334,7.135,4.731,0.139,0.843,1.422
5297,45.665439,6.741,4.567,0.288,1.048,0.838
5298,45.673232,7.313,4.608,0.164,1.112,1.429
5299,45.681975,6.865,4.527,0.156,1.099,1.083
5300,45.689795,7.43,4.61,0.162,1.082,1.576
5301,45.698308,7.23,4.578,0.14,1.061,1.451
5302,45.708206,7.612,4.591,0.095,0.935,1.991
5303,45.718665,5.818,4.534,0.114,0.924,0.246
5304,45.727002,5.905,4.588,0.13,0.845,0.342
5305,45.735554,5.851,4.45,0.17,0.859,0.372
5306,45.743937,5.809,4.439,0.102,0.939,0.329
5307,45.751945,6.084,4.422,0.079,1.297,0.286
5308,45.760402,5.973,4.487,0.126,1.053,0.307
5309,45.768922,5.829,4.428,0.104,0.941,0.356
5310,45.777461,5.757,4.445,0.072,0.91,0.33
5311,45.785531,6.016,4.483,0.101,1.101,0.331
5312,45.794165,5.932,4.523,0.075,1.057,0.277
5313,45.802189,6.18,4.484,0.125,1.369,0.202
5314,45.810637,6.12,4.476,0.116,1.231,0.297
5315,45.818876,6.258,4.499,0.12,1.309,0.33
5316,45.829675,7.319,4.549,0.114,0.853,1.803
5317,45.837682,7.513,4.463,0.086,0.833,2.131
5318,45.846026,7.465,4.519,0.081,0.812,2.053
5319,45.854177,7.666,4.504,0.11,0.791,2.261
5320,45.86275,7.432,4.461,0.101,0.804,2.066
5321,45.871311,7.23,4.528,0.065,0.822,1.815
5322,45.879525,7.324,4.485,0.074,0.806,1.959
5323,45.887687,7.533,4.58,0.077,0.815,2.061
5324,45.89803,7.607,4.58,0.078,0.756,2.193
5325,45.906152,7.81,4.579,0.084,0.754,2.393
5326,45.914742,7.59,4.569,0.075,0.767,2.179
5327,45.923235,7.446,4.586,0.075,0.764,2.021
5328,45.931063,7.99,4.603,0.089,0.789,2.509
5329,45.939739,7.662,4.557,0.058,0.769,2.278
5330,45.95057,5.818,4.603,0.049,0.779,0.387
5331,45.960282,6.042,4.551,0.095,0.861,0.535
5332,45.968743,5.89,4.557,0.062,0.853,0.418
5333,45.977038,5.923,4.584,0.076,0.828,0.435
5334,45.98546,5.844,4.589,0.126,0.81,0.319
5335,45.993783,5.918,4.573,0.082,0.828,0.435
5336,46.002134,5.88,4.596,0.062,0.809,0.413
5337,46.010195,6.195,4.6,0.081,0.852,0.662
5338,46.018726,5.986,4.549,0.08,0.837,0.52
5339,46.027474,5.654,4.594,0.077,0.752,0.231
5340,46.035096,6.351,4.505,0.07,0.859,0.917
5341,46.043917,7.85,4.456,0.065,0.723,2.606
5342,46.052333,7.782,4.457,0.094,0.745,2.486
5343,46.06119,7.66,4.486,0.089,0.792,2.293
5344,46.069225,7.693,4.493,0.072,0.774,2.354
5345,46.077383,7.864,4.511,0.082,0.781,2.49
5346,46.08798,7.641,4.563,0.097,0.669,2.312
5347,46.096198,7.736,4.511,0.063,0.658,2.504
5348,46.104283,7.941,4.51,0.062,0.646,2.723
5349,46.112774,7.986,4.46,0.078,0.8,2.648
5350,46.121029,8.064,4.484,0.096,0.778,2.706
5351,46.1293,8.093,4.617,0.085,0.756,2.635
5352,46.137832,7.891,4.463,0.082,0.739,2.607
5353,46.148336,5.738,4.563,0.084,0.722,0.369
5354,46.156375,8.168,4.481,0.085,0.741,2.861
5355,46.164968,8.059,4.49,0.059,0.852,2.658
5356,46.173215,8.135,4.489,0.099,0.828,2.719
5357,46.181286,8.384,4.526,0.081,0.815,2.962
5358,46.18968,8.319,4.545,0.079,0.795,2.9
5359,46.198351,7.998,4.6,0.081,0.779,2.538
5360,46.208289,6.381,4.578,0.082,0.763,0.958
5361,46.216823,6.24,4.623,0.076,0.77,0.771
5362,46.227161,6.368,4.557,0.06,0.803,0.948
5363,46.235272,6.628,4.612,0.12,0.79,1.106
5364,46.243729,6.451,4.561,0.07,0.767,1.053
5365,46.251826,6.678,4.551,0.067,0.742,1.318
5366,46.26052,6.344,4.579,0.074,0.731,0.96
5367,46.268734,8.624,4.555,0.084,0.772,3.213
5368,46.277255,8.421,4.621,0.085,0.751,2.964
5369,46.285739,8.25,4.529,0.075,0.734,2.912
5370,46.293826,8.528,4.631,0.055,0.735,3.107
5371,46.302275,8.417,4.575,0.072,0.714,3.056
5372,46.310556,8.506,4.609,0.079,0.751,3.067
5373,46.319484,7.922,4.613,0.057,0.737,2.515
5374,46.32911,6.69,4.604,0.074,0.758,1.254
5375,46.337804,6.346,4.451,0.072,0.749,1.074
5376,46.346184,6.377,4.51,0.07,0.805,0.992
5377,46.354151,6.749,4.492,0.065,0.783,1.409
5378,46.362808,8.509,4.475,0.059,0.771,3.204
5379,46.370905,8.735,4.452,0.073,0.758,3.452
5380,46.3794,8.594,4.478,0.075,0.741,3.3
5381,46.389999,6.351,4.572,0.049,0.728,1.002
5382,46.398296,6.415,4.514,0.084,0.709,1.108
5383,46.406401,8.643,4.507,0.07,0.647,3.419
5384,46.414964,8.748,4.503,0.053,0.945,3.247
5385,46.422971,9.073,4.523,0.08,0.924,3.546
5386,46.431461,8.909,4.513,0.171,0.899,3.326
5387,46.440148,8.629,4.487,0.087,0.882,3.173
5388,46.448119,8.945,4.511,0.097,0.86,3.477
5389,46.4565,8.885,4.526,0.094,0.842,3.423
5390,46.466775,6.951,4.58,0.083,0.821,1.467
5391,46.477118,6.928,4.593,0.088,0.705,1.542
5392,46.485266,7.151,4.506,0.066,0.716,1.863
5393,46.493646,7.107,4.59,0.074,0.724,1.719
5394,46.502292,6.805,4.605,0.06,0.704,1.436
5395,46.510374,7.127,4.617,0.078,0.774,1.658
5396,46.518685,7.203,4.569,0.088,0.78,1.766
5397,46.527487,6.75,4.606,0.1,0.808,1.236
5398,46.535324,7.312,4.582,0.092,0.785,1.853
5399,46.544067,6.912,4.597,0.088,0.83,1.397
5400,46.551763,7.541,4.58,0.057,0.809,2.095
5401,46.560847,6.914,4.578,0.086,0.788,1.462
5402,46.569301,8.936,4.584,0.087,0.917,3.348
5403,46.577482,9.124,4.624,0.126,0.897,3.477
5404,46.587479,7.525,4.589,0.101,0.88,1.955
5405,46.59612,7.173,4.601,0.092,0.862,1.618
5406,46.604491,7.053,4.576,0.067,0.839,1.571
5407,46.612399,7.498,4.619,0.12,0.817,1.942
5408,46.621037,7.216,4.579,0.088,0.801,1.748
5409,46.629317,7.226,4.599,0.113,0.78,1.734
5410,46.637908,7.039,4.49,0.087,0.761,1.701
5411,46.647972,13.995,4.578,4.608,0.841,3.968
5412,46.656333,13.923,0.0,0.037,5.284,8.602
5413,46.665949,14.035,4.585,0.082,5.77,3.598
5414,46.673553,14.399,4.479,0.093,5.779,4.048
5415,46.682221,14.079,4.503,0.114,5.802,3.66
