sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
1022,8.817639,9.458,4.834,2.294,1.162,1.168
1023,8.825826,9.528,4.595,2.179,1.552,1.202
1024,8.834273,9.377,4.646,2.287,1.371,1.073
1025,8.844538,8.921,4.652,2.098,0.824,1.347
1026,8.85294,8.816,4.552,2.263,0.858,1.143
1027,8.861596,8.928,4.629,2.186,0.832,1.281
1028,8.869476,9.307,4.604,2.142,1.307,1.254
1029,8.878036,9.04,4.605,2.124,1.084,1.227
1030,8.88626,9.163,4.512,2.149,1.285,1.217
1031,8.894778,9.026,4.665,2.21,0.968,1.183
1032,8.905264,8.925,4.652,2.136,0.841,1.296
1033,8.913409,9.103,4.588,2.16,1.106,1.249
1034,8.921761,9.009,4.624,2.12,1.052,1.213
1035,8.930459,8.919,4.687,2.202,0.918,1.112
1036,8.938617,9.143,4.609,2.215,1.176,1.143
1037,8.946726,9.431,4.631,3.405,1.102,0.293
1038,8.95487,9.611,4.804,3.162,1.359,0.286
1039,8.963265,9.478,4.563,3.116,1.572,0.227
1040,8.973336,9.211,4.761,3.596,0.688,0.166
1041,8.982175,8.815,4.476,2.083,0.936,1.32
1042,8.990505,8.685,4.546,3.095,0.866,0.178
1043,8.998767,9.02,4.623,3.502,0.669,0.226
1044,9.007611,8.823,4.623,3.441,0.608,0.151
1045,9.015686,9.205,4.666,2.25,1.133,1.156
1046,9.026075,8.524,4.561,3.094,0.653,0.216
1047,9.034057,8.832,4.698,3.284,0.708,0.142
1048,9.042642,8.73,4.554,3.436,0.57,0.17
1049,9.050766,9.036,4.736,2.173,0.901,1.226
1050,9.059444,8.701,4.582,2.295,0.752,1.072
1051,9.067356,9.071,4.648,3.572,0.673,0.178
1052,9.076056,9.191,4.608,3.737,0.676,0.17
1053,9.084757,8.839,4.566,3.341,0.75,0.182
1054,9.094495,9.214,4.646,3.57,0.687,0.311
1055,9.102969,9.226,4.68,3.538,0.718,0.29
1056,9.111486,9.252,4.723,3.635,0.696,0.198
1057,9.119558,9.682,4.926,3.19,1.204,0.362
1058,9.127722,9.719,4.749,3.234,1.512,0.224
1059,9.136261,9.439,4.631,3.03,1.514,0.264
1060,9.144301,9.736,4.479,3.041,1.978,0.238
1061,9.152948,9.441,4.636,3.731,0.9,0.174
1062,9.163835,9.188,4.64,3.738,0.651,0.159
1063,9.173564,8.854,4.636,3.441,0.619,0.158
1064,9.18186,8.856,4.744,3.161,0.826,0.125
1065,9.190204,8.879,4.602,3.186,0.938,0.153
1066,9.198513,8.899,4.617,3.5,0.643,0.139
1067,9.206868,8.94,4.772,2.15,0.851,1.167
1068,9.215276,8.83,4.647,3.117,0.899,0.167
1069,9.223583,9.056,4.673,3.475,0.619,0.289
1070,9.231884,9.219,4.771,3.643,0.623,0.182
1071,9.240292,9.238,4.827,3.511,0.674,0.226
1072,9.249146,8.879,4.603,3.189,0.703,0.384
1073,9.257089,9.37,4.853,3.566,0.652,0.299
1074,9.265676,9.063,4.766,3.288,0.764,0.245
1075,9.274419,8.57,4.634,2.98,0.639,0.317
1076,9.283907,8.626,4.62,3.247,0.613,0.146
1077,9.29267,8.737,4.633,3.286,0.665,0.153
1078,9.300829,8.986,4.667,2.409,0.942,0.968
1079,9.309238,9.142,4.614,3.698,0.66,0.17
1080,9.317099,9.619,4.922,2.146,1.396,1.155
1081,9.325848,9.192,4.604,3.8,0.635,0.153
1082,9.334296,9.161,4.794,3.435,0.702,0.23
1083,9.344414,8.911,4.611,3.473,0.664,0.163
1084,9.352873,8.771,4.593,2.774,0.883,0.521
1085,9.361226,8.773,4.549,3.17,0.883,0.171
1086,9.369879,8.83,4.645,3.378,0.621,0.186
1087,9.377932,9.213,5.058,2.981,0.761,0.413
1088,9.386746,9.101,4.524,3.432,0.681,0.464
1089,9.394681,9.389,4.9,3.114,1.031,0.344
1090,9.403035,9.187,4.617,3.088,1.301,0.181
1091,9.41343,9.353,4.724,3.659,0.796,0.174
1092,9.423702,8.786,4.629,3.3,0.629,0.228
1093,9.431883,8.885,4.655,3.142,0.918,0.17
1094,9.44019,8.878,4.593,3.109,1.022,0.154
1095,9.44851,8.91,4.596,3.024,1.035,0.255
1096,9.456722,9.022,4.668,3.269,0.933,0.152
1097,9.465247,8.825,4.716,3.065,0.843,0.201
1098,9.473508,8.966,4.665,3.501,0.646,0.154
1099,9.482232,8.567,4.564,2.977,0.742,0.284
1100,9.490075,9.1,4.663,3.072,1.134,0.231
1101,9.49878,9.03,4.596,3.522,0.752,0.16
1102,9.507316,9.159,4.473,1.993,1.077,1.616
1103,9.515678,9.136,4.581,3.421,0.684,0.45
1104,9.524594,9.185,4.6,3.469,0.674,0.442
1105,9.53461,9.174,4.671,3.4,0.641,0.462
1106,9.542588,9.527,4.829,3.445,0.802,0.451
1107,9.550988,9.443,4.714,3.313,0.984,0.432
1108,9.559228,9.506,4.52,3.895,0.687,0.404
1109,9.567747,9.389,4.736,3.259,0.929,0.465
1110,9.575962,9.415,4.689,3.108,1.201,0.417
1111,9.584274,9.387,4.558,3.027,1.361,0.441
1112,9.594891,8.893,4.627,3.319,0.633,0.314
1113,9.603284,8.793,4.575,3.115,0.786,0.317
1114,9.611327,9.148,4.607,3.055,1.045,0.441
1115,9.619896,8.995,4.633,3.441,0.552,0.369
1116,9.628347,8.896,4.605,2.95,0.782,0.559
1117,9.636389,9.115,4.495,3.127,1.18,0.313
1118,9.644804,9.037,4.606,3.254,0.897,0.28
1119,9.653398,8.799,4.521,1.965,0.816,1.497
1120,9.664101,9.153,4.556,3.63,0.583,0.384
1121,9.673768,8.888,4.594,3.335,0.564,0.395
1122,9.681986,8.867,4.612,2.465,0.811,0.979
1123,9.690412,8.873,4.562,3.1,0.772,0.439
1124,9.698636,9.009,4.664,3.443,0.562,0.34
1125,9.707169,8.828,4.632,3.102,0.688,0.406
1126,9.715393,9.087,4.636,3.609,0.506,0.336
1127,9.723597,9.354,4.696,2.174,0.988,1.496
1128,9.732258,9.155,4.588,3.699,0.502,0.366
1129,9.740406,9.43,4.821,2.536,0.937,1.136
1130,9.748875,9.143,4.585,3.278,1.0,0.28
1131,9.757651,8.95,4.621,3.386,0.536,0.407
1132,9.765474,9.485,4.801,2.313,0.998,1.373
1133,9.774234,8.919,4.717,3.067,0.655,0.48
1134,9.782358,9.077,4.597,3.082,0.993,0.405
1135,9.792452,9.025,4.639,3.447,0.588,0.351
1136,9.800847,8.87,4.577,2.253,0.778,1.262
1137,9.8095,8.85,4.577,2.97,0.557,0.746
1138,9.817803,8.87,4.575,3.32,0.604,0.371
1139,9.826007,8.903,4.61,3.049,0.761,0.483
1140,9.834357,8.918,4.625,3.064,0.738,0.491
1141,9.844573,8.905,4.592,3.404,0.535,0.374
1142,9.8533,8.693,4.537,3.053,0.567,0.536
1143,9.861169,9.12,4.667,3.203,0.9,0.35
1144,9.869884,8.813,4.595,3.272,0.61,0.336
1145,9.877929,9.107,4.791,3.087,0.732,0.497
1146,9.886495,8.792,4.503,3.007,0.784,0.498
1147,9.894824,8.791,4.529,3.311,0.698,0.253
1148,9.90318,8.855,4.573,3.152,0.699,0.431
1149,9.913601,8.968,4.612,3.399,0.548,0.409
1150,9.923771,8.71,4.586,3.272,0.559,0.293
1151,9.932085,8.908,4.621,3.148,0.699,0.44
1152,9.940369,8.898,4.564,3.119,0.835,0.38
1153,9.948649,8.948,4.603,2.24,0.865,1.24
1154,9.957171,8.859,4.484,3.164,0.794,0.417
1155,9.965242,9.098,4.463,3.069,1.08,0.486
1156,9.973471,9.092,4.614,3.034,1.038,0.406
1157,9.982441,8.994,4.632,3.536,0.526,0.3
1158,9.990455,9.469,4.769,3.392,0.85,0.458
1159,9.998927,9.488,4.664,3.884,0.669,0.271
1160,10.007395,9.489,4.792,3.478,0.815,0.404
1161,10.015643,9.723,4.767,3.306,1.101,0.549
1162,10.02418,9.25,4.623,3.115,1.154,0.358
1163,10.034235,8.714,4.583,3.069,0.577,0.485
1164,10.042604,8.907,4.598,3.457,0.58,0.272
1165,10.051093,8.891,4.68,3.14,0.679,0.392
1166,10.059151,9.16,4.684,3.157,0.964,0.355
1167,10.067732,9.04,4.618,3.414,0.634,0.374
1168,10.075893,9.178,4.786,2.09,0.893,1.409
1169,10.08434,8.904,4.662,3.128,0.912,0.202
1170,10.092746,8.794,4.607,3.365,0.674,0.148
1171,10.102897,8.463,4.552,2.496,0.579,0.836
1172,10.111519,8.885,4.601,3.498,0.6,0.186
1173,10.119514,9.344,4.873,3.322,0.847,0.302
1174,10.127878,9.301,4.77,3.719,0.592,0.22
1175,10.136367,9.539,4.832,3.77,0.656,0.281
1176,10.144292,9.938,4.862,2.271,1.674,1.131
1177,10.154764,8.778,4.618,3.38,0.611,0.169
1178,10.163573,8.842,4.595,3.387,0.703,0.157
1179,10.17174,9.102,4.642,3.275,0.938,0.247
1180,10.180506,9.389,4.628,3.565,0.615,0.581
1181,10.188483,9.494,4.84,3.326,0.994,0.334
1182,10.196986,9.427,4.69,3.784,0.721,0.232
1183,10.20509,9.768,4.973,3.551,0.913,0.331
1184,10.213557,9.533,4.754,3.327,1.225,0.227
1185,10.223408,8.996,4.603,3.623,0.627,0.143
1186,10.232172,8.706,4.564,3.083,0.611,0.448
1187,10.240667,8.866,4.582,3.401,0.699,0.184
1188,10.248522,9.377,4.849,2.142,1.06,1.326
1189,10.257547,8.985,4.598,3.566,0.657,0.164
1190,10.265597,9.34,4.775,3.292,1.044,0.229
1191,10.275812,9.091,4.625,3.441,0.874,0.151
1192,10.282489,10.917,5.094,2.104,2.22,1.499
1193,10.292307,9.295,4.603,3.206,1.238,0.248
1194,10.300646,9.262,4.594,3.401,1.107,0.16
1195,10.30927,8.954,4.58,3.169,0.968,0.237
1196,10.317171,9.404,4.761,3.094,1.219,0.33
1197,10.325923,8.96,4.601,3.268,0.954,0.137
1198,10.334235,8.996,4.593,3.083,0.994,0.326
1199,10.342554,9.022,4.621,2.976,0.986,0.439
1200,10.353084,8.986,4.548,3.647,0.648,0.143
1201,10.362828,8.722,4.603,3.264,0.711,0.144
1202,10.371447,8.62,4.632,2.947,0.588,0.453
1203,10.379626,8.817,4.529,3.512,0.617,0.159
1204,10.388149,8.894,4.598,3.116,0.921,0.259
1205,10.396904,8.964,4.607,3.338,0.677,0.342
1206,10.404822,9.421,4.726,3.252,1.094,0.349
1207,10.413504,8.887,4.583,2.324,0.895,1.085
1208,10.421625,9.116,4.602,2.303,1.086,1.125
1209,10.430065,8.985,4.594,3.11,1.034,0.247
1210,10.438362,9.016,4.61,3.126,1.051,0.229
1211,10.446464,9.242,4.681,3.537,0.87,0.154
1212,10.455005,9.237,4.593,3.706,0.669,0.269
1213,10.46542,8.942,4.648,3.447,0.672,0.175
1214,10.473701,9.08,4.684,3.281,0.854,0.261
1215,10.482187,8.85,4.523,3.149,0.89,0.288
1216,10.491049,9.38,4.563,4.015,0.656,0.146
1217,10.498734,10.164,5.278,2.219,1.35,1.317
1218,10.506769,10.329,4.591,3.329,2.26,0.149
1219,10.515374,10.047,4.618,3.051,2.036,0.342
1220,10.5239,9.87,4.607,3.228,1.857,0.178
1221,10.533851,8.743,4.61,3.327,0.653,0.153
1222,10.542796,8.778,4.6,3.388,0.648,0.142
1223,10.551026,8.896,4.571,3.279,0.887,0.159
1224,10.559002,9.397,4.627,3.795,0.725,0.25
1225,10.567887,8.733,4.682,3.25,0.669,0.132
1226,10.576,9.308,4.792,3.188,0.781,0.547
1227,10.58442,8.924,4.631,3.549,0.571,0.173
1228,10.592722,8.999,4.614,3.346,0.826,0.213
1229,10.602773,9.161,4.591,3.796,0.593,0.181
1230,10.611194,9.133,4.778,3.09,0.854,0.411
1231,10.621384,8.7,4.6,3.007,0.653,0.44
1232,10.62968,8.749,4.682,3.28,0.633,0.154
1233,10.638208,8.785,4.593,3.183,0.742,0.267
1234,10.646853,8.829,4.613,2.08,0.691,1.445
1235,10.654928,9.041,4.595,3.43,0.801,0.215
1236,10.663487,8.929,4.597,3.559,0.594,0.179
1237,10.671698,9.175,4.647,2.51,0.97,1.048
1238,10.680439,8.644,4.601,3.031,0.605,0.407
1239,10.688169,9.306,4.785,3.09,1.022,0.409
1240,10.696715,9.029,4.599,3.425,0.838,0.167
1241,10.705444,9.139,4.585,3.023,0.714,0.817
1242,10.713363,9.338,4.576,3.104,1.138,0.52
1243,10.724618,9.34,4.592,3.475,0.733,0.54
1244,10.73244,9.991,4.782,3.496,1.031,0.682
1245,10.740769,9.691,4.676,2.174,1.366,1.475
1246,10.748762,10.016,4.648,3.291,1.708,0.369
1247,10.757224,9.76,4.49,3.286,1.732,0.252
1248,10.765132,10.181,4.703,3.07,1.97,0.438
1249,10.773847,9.768,4.596,3.32,1.647,0.205
1250,10.782051,9.893,4.656,3.111,1.769,0.357
1251,10.792177,8.575,4.588,3.035,0.56,0.392
1252,10.801241,8.617,4.561,3.057,0.623,0.376
1253,10.809492,9.055,4.643,3.525,0.577,0.31
1254,10.817491,9.307,4.799,3.351,0.934,0.223
1255,10.826028,9.033,4.645,3.162,0.967,0.259
1256,10.834119,9.269,4.642,3.125,1.209,0.293
1257,10.844124,8.584,4.613,3.055,0.569,0.347
1258,10.852851,8.872,4.604,3.403,0.683,0.182
1259,10.861306,8.709,4.496,3.095,0.803,0.315
1260,10.869288,9.069,4.514,3.1,1.135,0.32
1261,10.878352,8.775,4.631,3.069,0.554,0.521
1262,10.886449,8.854,4.565,3.085,0.856,0.348
1263,10.894616,9.027,4.569,2.125,1.016,1.317
1264,10.902899,9.228,4.606,3.839,0.612,0.171
1265,10.913042,9.145,4.563,3.826,0.603,0.153
1266,10.921598,8.963,4.597,3.453,0.715,0.198
1267,10.929817,9.425,4.686,3.868,0.66,0.211
1268,10.938193,9.4,4.904,3.025,1.03,0.441
1269,10.946727,9.163,4.54,3.411,1.055,0.157
1270,10.955092,9.128,4.693,3.189,1.015,0.231
1271,10.963335,9.237,4.645,3.643,0.777,0.172
1272,10.972321,8.771,4.697,3.085,0.642,0.347
1273,10.981915,8.707,4.65,3.215,0.65,0.192
1274,10.990291,8.652,4.566,3.068,0.695,0.323
1275,10.998782,8.726,4.683,3.21,0.642,0.191
1276,11.007125,8.703,4.631,3.251,0.683,0.138
1277,11.015185,9.038,4.741,3.122,0.854,0.321
1278,11.023842,8.681,4.527,3.308,0.665,0.181
1279,11.034394,8.994,4.65,3.545,0.637,0.162
1280,11.044304,8.769,4.61,2.24,0.783,1.136
1281,11.052733,8.73,4.6,3.354,0.627,0.149
1282,11.060836,8.995,4.632,3.322,0.851,0.19
1283,11.069294,8.842,4.614,3.147,0.848,0.233
1284,11.077607,8.894,4.62,3.404,0.673,0.197
1285,11.086184,9.052,4.54,3.708,0.625,0.179
1286,11.094285,9.355,4.763,3.567,0.788,0.237
1287,11.103078,8.812,4.675,3.267,0.679,0.191
1288,11.111168,9.56,4.831,3.73,0.684,0.315
1289,11.119833,9.18,4.631,3.242,1.063,0.244
1290,11.128082,9.154,4.605,3.138,1.179,0.232
1291,11.136406,9.261,4.665,2.931,1.136,0.529
1292,11.144467,9.506,4.622,3.456,1.216,0.212
1293,11.152847,9.405,4.651,3.161,1.37,0.223
1294,11.162893,8.715,4.678,3.275,0.615,0.147
1295,11.171408,8.897,4.612,3.505,0.64,0.14
1296,11.180114,8.59,4.644,3.12,0.578,0.248
1297,11.188064,8.98,4.73,2.187,0.871,1.192
1298,11.197048,9.012,4.568,3.211,0.814,0.419
1299,11.205337,9.11,4.461,3.147,0.97,0.532
1300,11.213721,9.166,4.611,3.368,0.73,0.457
1301,11.222298,9.262,4.603,3.722,0.665,0.272
1302,11.231836,8.7,4.588,3.263,0.638,0.211
1303,11.240424,9.017,4.622,3.604,0.606,0.185
1304,11.248438,9.386,4.922,2.456,0.997,1.011
1305,11.256989,9.1,4.594,3.125,1.102,0.279
1306,11.265017,9.388,4.651,3.641,0.951,0.145
1307,11.273856,8.933,4.63,3.258,0.842,0.203
1308,11.284348,8.93,4.619,3.486,0.659,0.166
1309,11.294242,8.973,4.585,3.581,0.656,0.151
1310,11.302721,9.403,4.603,3.943,0.635,0.222
1311,11.310969,9.549,5.017,3.541,0.708,0.283
1312,11.319379,9.446,4.836,2.188,1.122,1.3
1313,11.327802,9.391,4.553,3.335,1.213,0.29
1314,11.336038,9.439,4.753,3.192,1.209,0.285
1315,11.344624,9.202,4.621,3.582,0.743,0.256
1316,11.352834,9.354,4.785,3.164,1.053,0.352
1317,11.361607,8.801,4.637,3.391,0.607,0.166
1318,11.369479,9.45,4.847,2.473,1.008,1.122
1319,11.378146,8.935,4.553,3.077,0.976,0.329
1320,11.386562,9.425,4.636,3.464,0.825,0.5
1321,11.394907,9.372,4.733,3.172,0.971,0.496
1322,11.404937,8.982,4.607,3.219,0.749,0.407
1323,11.413218,9.018,4.505,3.089,0.913,0.511
1324,11.421834,9.211,4.63,3.337,0.732,0.512
1325,11.430181,8.924,4.517,3.099,0.982,0.326
1326,11.438154,9.519,4.652,3.849,0.716,0.302
1327,11.446853,9.098,4.678,3.146,0.972,0.302
1328,11.455235,8.961,4.573,3.152,1.029,0.207
1329,11.463262,9.275,4.616,3.593,0.904,0.162
1330,11.473875,8.668,4.64,3.206,0.687,0.135
1331,11.482199,9.512,4.69,3.572,0.698,0.552
1332,11.49062,9.335,4.813,2.762,0.856,0.904
1333,11.498843,9.614,4.638,4.106,0.593,0.277
1334,11.507012,9.771,5.377,3.446,0.686,0.262
1335,11.515258,9.825,5.128,2.213,1.24,1.244
1336,11.523633,9.728,4.601,2.253,1.729,1.145
1337,11.532282,9.396,4.644,3.767,0.827,0.158
1338,11.542537,9.026,4.65,3.483,0.681,0.212
1339,11.552541,9.294,4.674,3.679,0.755,0.186
1340,11.561027,9.54,4.94,3.738,0.667,0.195
1341,11.56931,9.656,5.231,3.163,0.941,0.321
1342,11.577787,9.429,4.857,3.642,0.765,0.165
1343,11.586118,9.524,4.949,3.627,0.687,0.261
1344,11.594285,9.728,5.169,3.187,1.035,0.337
1345,11.603084,9.157,4.593,3.63,0.748,0.186
1346,11.611141,9.451,4.867,2.989,1.146,0.449
1347,11.619889,9.308,4.558,2.207,1.029,1.514
1348,11.627886,9.603,4.603,3.253,1.292,0.455
1349,11.636565,9.302,4.601,2.088,0.985,1.628
1350,11.644899,9.195,4.619,2.037,0.965,1.574
1351,11.653028,9.39,4.576,3.323,1.115,0.376
1352,11.663517,9.401,4.637,3.437,0.81,0.517
1353,11.672059,9.552,4.535,3.814,0.803,0.4
1354,11.680467,9.913,4.752,3.58,0.745,0.836
1355,11.689128,9.211,4.638,3.198,0.88,0.495
1356,11.696673,10.078,4.983,3.272,1.304,0.519
1357,11.705573,9.322,4.631,3.446,0.896,0.349
1358,11.713723,9.581,4.791,2.21,1.13,1.45
1359,11.723951,8.927,4.586,3.215,0.731,0.395
1360,11.732002,9.282,4.695,3.219,0.909,0.459
1361,11.740711,9.62,4.503,3.931,0.701,0.485
1362,11.749362,9.337,4.749,3.594,0.632,0.362
1363,11.757203,9.89,5.182,2.475,1.027,1.206
1364,11.765596,9.576,4.654,3.457,1.283,0.182
1365,11.773591,9.981,4.763,3.35,1.631,0.237
1366,11.783906,8.743,4.643,2.362,0.666,1.072
1367,11.792531,9.072,4.641,3.452,0.635,0.344
1368,11.801019,9.201,4.591,3.793,0.604,0.213
1369,11.809,9.716,5.202,3.489,0.65,0.375
1370,11.817589,9.38,4.9,3.176,0.926,0.378
1371,11.825972,9.207,4.707,3.193,1.073,0.234
1372,11.834049,9.47,4.692,3.09,1.348,0.34
1373,11.842847,9.057,4.614,3.263,0.961,0.219
1374,11.853078,8.651,4.566,3.082,0.65,0.353
1375,11.861159,8.935,4.547,3.112,0.926,0.35
1376,11.869626,8.893,4.621,3.435,0.645,0.192
1377,11.878142,8.756,4.567,3.154,0.732,0.303
1378,11.886191,9.142,4.613,3.746,0.602,0.181
1379,11.894385,9.257,4.832,2.037,1.021,1.367
1380,11.902751,9.213,4.534,3.305,1.23,0.144
1381,11.911459,8.848,4.618,2.951,0.83,0.449
1382,11.92157,8.891,4.692,3.321,0.712,0.166
1383,11.930162,8.768,4.663,3.194,0.682,0.229
1384,11.938191,9.233,4.703,3.754,0.628,0.148
1385,11.946566,9.326,4.762,2.341,1.049,1.174
1386,11.955236,8.931,4.692,2.256,0.785,1.198
1387,11.963086,9.373,4.601,2.175,1.356,1.241
1388,11.971785,9.024,4.606,3.37,0.871,0.177
1389,11.981816,9.294,4.611,3.852,0.64,0.191
1390,11.990468,9.071,4.658,3.485,0.656,0.272
1391,11.999296,8.552,4.606,3.143,0.537,0.266
1392,12.006939,9.329,4.803,3.216,1.04,0.27
1393,12.01591,9.193,4.47,2.185,0.9,1.638
1394,12.023957,9.154,4.605,2.164,1.055,1.33
1395,12.032504,9.085,4.576,2.384,0.865,1.26
1396,12.042264,9.042,4.559,2.135,0.933,1.415
1397,12.051061,8.752,4.53,2.523,0.732,0.967
1398,12.059753,8.776,4.615,3.325,0.628,0.208
1399,12.067447,9.454,4.857,3.348,1.007,0.242
1400,12.076521,9.127,4.544,3.643,0.709,0.231
1401,12.084205,9.808,4.863,2.358,1.446,1.141
1402,12.094287,8.919,4.605,2.094,0.794,1.426
1403,12.103291,9.102,4.57,2.127,0.884,1.521
1404,12.111413,9.301,4.556,2.109,1.115,1.521
1405,12.11978,9.276,4.623,2.308,1.01,1.335
1406,12.127923,9.499,4.577,2.122,1.255,1.545
1407,12.13635,9.41,4.54,2.246,1.207,1.417
1408,12.145069,9.015,4.605,2.084,0.765,1.561
1409,12.155844,9.038,4.61,2.185,0.791,1.452
1410,12.165289,8.974,4.58,2.244,0.735,1.415
1411,12.173908,8.789,4.54,2.114,0.618,1.517
1412,12.182075,8.949,4.482,2.087,0.838,1.542
1413,12.190187,8.991,4.554,2.207,0.987,1.243
1414,12.198798,9.092,4.597,2.859,0.821,0.815
1415,12.207012,9.531,4.569,3.937,0.63,0.395
1416,12.215306,9.454,4.923,3.404,0.852,0.275
1417,12.223526,9.583,4.768,2.495,1.343,0.977
1418,12.231799,9.526,4.571,2.15,1.599,1.206
1419,12.240309,9.341,4.592,3.149,1.409,0.191
1420,12.249325,8.724,4.534,3.018,0.848,0.324
1421,12.256972,9.458,4.965,3.064,1.112,0.317
1422,12.265397,9.464,4.555,3.096,1.432,0.381
1423,12.273688,9.524,4.603,3.348,1.247,0.326
1424,12.282248,9.284,4.657,3.08,1.148,0.399
1425,12.29251,8.945,4.59,3.534,0.595,0.226
1426,12.30083,8.902,4.696,3.188,0.859,0.159
1427,12.309233,8.821,4.708,3.092,0.796,0.225
1428,12.317349,9.057,4.538,3.122,1.196,0.201
1429,12.325903,9.202,4.625,3.832,0.598,0.147
1430,12.334188,9.395,4.807,3.061,1.15,0.377
1431,12.344312,8.496,4.598,3.067,0.578,0.253
1432,12.353285,8.647,4.58,3.095,0.597,0.375
1433,12.361107,9.133,4.685,3.25,0.898,0.3
1434,12.369388,9.075,4.593,3.032,1.148,0.302
1435,12.378019,8.745,4.554,2.279,0.886,1.026
1436,12.385928,9.14,4.573,3.194,1.236,0.137
1437,12.394372,9.049,4.623,3.084,1.144,0.198
1438,12.405175,8.456,4.565,3.01,0.621,0.26
1439,12.415095,8.525,4.553,3.144,0.631,0.197
1440,12.423581,8.752,4.608,3.449,0.531,0.164
1441,12.431559,9.163,4.669,2.29,1.166,1.038
1442,12.440104,8.873,4.609,2.061,1.034,1.169
1443,12.448309,9.113,4.653,3.038,1.125,0.297
1444,12.45691,8.741,4.613,3.198,0.782,0.148
1445,12.465161,9.044,4.661,3.02,0.927,0.436
1446,12.473656,8.854,4.504,3.426,0.615,0.309
1447,12.482615,8.825,4.608,3.508,0.502,0.207
1448,12.490293,9.526,4.989,3.346,0.931,0.26
1449,12.498792,9.246,4.751,3.177,1.176,0.142
1450,12.506829,9.623,4.933,3.145,1.324,0.221
1451,12.515412,9.297,4.597,3.016,1.448,0.236
1452,12.523876,9.177,4.578,2.72,1.355,0.524
1453,12.534026,8.553,4.542,3.244,0.569,0.198
1454,12.542346,8.525,4.589,3.038,0.689,0.209
1455,12.550569,9.155,4.615,3.617,0.709,0.214
1456,12.559565,8.589,4.604,2.956,0.59,0.439
1457,12.567384,9.016,4.59,3.054,1.126,0.246
1458,12.576122,8.64,4.571,3.258,0.628,0.183
1459,12.583993,9.124,4.748,3.086,1.094,0.196
1460,12.592571,8.876,4.611,3.411,0.663,0.191
1461,12.602654,8.72,4.623,3.374,0.557,0.166
1462,12.611214,8.877,4.546,3.668,0.532,0.131
1463,12.619197,9.314,4.822,3.578,0.69,0.224
1464,12.627826,8.993,4.666,3.29,0.834,0.203
1465,12.636212,8.905,4.583,3.145,1.004,0.173
1466,12.644583,8.939,4.592,3.422,0.692,0.233
1467,12.653292,8.517,4.598,3.135,0.605,0.179
1468,12.661378,8.759,4.691,2.955,0.806,0.307
1469,12.671846,8.401,4.594,2.779,0.573,0.455
1470,12.68177,8.696,4.597,3.248,0.569,0.282
1471,12.690183,8.66,4.615,3.136,0.63,0.279
1472,12.698929,8.603,4.589,3.209,0.652,0.153
1473,12.706954,9.281,4.708,3.693,0.573,0.307
1474,12.715622,8.879,4.53,3.456,0.683,0.21
1475,12.723869,8.92,4.713,3.167,0.886,0.154
1476,12.732035,9.229,4.627,3.78,0.649,0.173
1477,12.740668,9.076,4.646,3.442,0.668,0.32
1478,12.748689,9.359,4.716,3.205,1.149,0.289
1479,12.756855,9.474,4.658,3.271,1.315,0.23
1480,12.765317,9.321,4.598,3.083,1.425,0.215
1481,12.773911,9.085,4.592,3.156,1.11,0.227
1482,12.783947,8.815,4.596,3.374,0.655,0.19
1483,12.792628,8.781,4.654,3.352,0.606,0.169
1484,12.800973,8.753,4.57,2.484,0.904,0.795
1485,12.809486,8.846,4.646,3.487,0.575,0.138
1486,12.817627,9.122,4.798,3.219,0.883,0.222
1487,12.825853,9.24,4.903,2.007,0.987,1.343
1488,12.834102,9.265,4.502,3.319,1.271,0.173
1489,12.842596,9.076,4.683,3.387,0.855,0.151
1490,12.852619,8.874,4.612,3.337,0.777,0.148
1491,12.861065,8.779,4.516,3.151,0.953,0.159
1492,12.869555,8.881,4.534,3.557,0.569,0.221
1493,12.87766,9.102,4.73,3.233,0.924,0.215
1494,12.886322,8.756,4.601,3.07,0.821,0.264
1495,12.894356,9.081,4.507,3.069,1.223,0.282
1496,12.903332,8.416,4.56,3.07,0.584,0.202
1497,12.911416,8.689,4.612,3.058,0.783,0.236
1498,12.921461,8.774,4.591,3.418,0.623,0.142
1499,12.931586,8.732,4.612,3.379,0.589,0.152
1500,12.940113,8.648,4.682,3.148,0.593,0.225
1501,12.948497,8.872,4.615,3.501,0.572,0.184
1502,12.956741,8.916,4.671,3.304,0.777,0.164
1503,12.965372,8.641,4.53,3.129,0.807,0.175
1504,12.973885,8.509,4.594,2.174,0.63,1.111
1505,12.982125,8.701,4.619,3.133,0.702,0.247
1506,12.990595,8.794,4.589,3.433,0.558,0.214
1507,12.998558,9.107,4.903,3.185,0.863,0.156
1508,13.007101,8.912,4.706,3.123,0.891,0.192
1509,13.015413,8.907,4.603,3.081,1.015,0.208
1510,13.023761,8.884,4.649,3.262,0.84,0.133
1511,13.033893,8.472,4.608,3.181,0.566,0.117
1512,13.042514,8.739,4.591,3.424,0.586,0.138
1513,13.05099,8.608,4.558,3.162,0.747,0.141
1514,13.059607,8.799,4.621,3.536,0.514,0.128
1515,13.067257,9.586,4.853,2.205,1.342,1.186
1516,13.075899,9.195,4.603,3.209,1.232,0.151
1517,13.084131,9.286,4.628,3.157,1.344,0.157
1518,13.094781,8.515,4.591,3.223,0.568,0.133
1519,13.102883,8.773,4.658,3.351,0.627,0.137
